ID,CREATE DATE,Status,Shortage Type,Primary Usages,Household Support,Water Issues,Approximate Issue Start Date,County,CITY,LATITUDE,LONGITUDE,Well Depth,Was Issue Resolved?,Approximate Repair Cost,Additional Info,Well to Water Depth,Measure Date,Pump Rate Reduction,Report Date,StatusType,Region
865,06/03/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Raymond,37.2106924,-119.9072188,,"
",,,,,,06/03/2015,Outage,Inland
866,06/03/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Raymond,37.21232,-119.907614,,"
",,,,,,06/03/2015,Outage,Inland
867,06/04/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",06/03/2015,Madera,Madera,36.8890195,-119.9859396,,"
",,,,,,06/04/2015,Outage,Inland
868,06/04/2015,Undefined,Dry well (groundwater),Household,,"
",07/01/2014,Madera,Madera,36.993695,-119.881865,,"
",,,,,,06/04/2015,Outage,Inland
869,06/04/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",06/26/2005,Madera,Madera,37.017952,-120.192359,,"
",,,,,,06/04/2015,Outage,Inland
870,06/04/2015,Undefined,Dry well (groundwater),Household,,"
",05/18/2015,Madera,Madera,37.066608,-120.023085,,"
",,,,,,06/04/2015,Outage,Inland
871,06/05/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",06/05/2015,Madera,Madera,37.040589,-119.99659,,"
",,,,,,06/05/2015,Outage,Inland
872,06/08/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",06/06/2015,Madera,Madera,37.019078,-120.146043,,"
",,,,,,06/08/2015,Outage,Inland
873,06/09/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.044129,-119.988842,,"
",,null.3 weeks ago,,,,06/09/2015,Outage,Inland
874,06/11/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",06/11/2015,Madera,Madera,36.95106,-120.020573,,"
",,,,,,06/11/2015,Outage,Inland
875,06/11/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",05/01/2015,Madera,Madera,37.004918,-120.05509,,"
",,,,,,06/11/2015,Outage,Inland
876,06/11/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,North Fork,37.202794,-119.541744,,"
",,null.559-877-4888,,,,06/11/2015,Outage,Inland
877,06/16/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.047258,-119.994985,,"
",,null.a month ago,,,,06/16/2015,Outage,Inland
802,12/11/2014,Undefined,Dry well (groundwater),Household,,"Well is dry (no longer producing water)
",06/16/2014,Madera,Madera,36.974818,-119.891026,,"no equity foreclosure
",,,,,,12/11/2014,Outage,Inland
803,12/11/2014,Undefined,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",05/23/2014,Madera,Madera ,36.988858,-120.077838,,"
",,,,,,12/11/2014,Outage,Inland
804,12/11/2014,Undefined,Dry well (groundwater),Household,,"no equity foreclosure
",05/23/2014,Madera,Madera,37.037451,-119.99045,,"no equity foreclosure
",,,,05/23/2014,,12/11/2014,Outage,Inland
805,12/11/2014,Outage,Dry well (groundwater),Household,,"Well is dry (no longer producing water)
",10/28/2014,Madera,Madera,36.990802,-119.98132,,"No, SHE wait list
",,,,,,12/11/2014,Outage,Inland
806,12/11/2014,Undefined,Dry well (groundwater),Household,,"Well is dry (no longer producing water)
",04/16/2014,Madera,Madera,36.996244,-119.892652,,"
",,,,,,12/11/2014,Outage,Inland
807,12/12/2014,Outage,Dry well (groundwater),Household,,"Well is dry (no longer producing water)
",08/13/2014,Madera,Madera ,36.9448265,-119.9015888,,"No, SHE wait list
",,,,,,12/12/2014,Outage,Inland
808,12/12/2014,Outage,Dry well (groundwater),Household,,"Well is dry (no longer producing water)
",07/31/2014,Madera,Madera,36.925316,-119.8599,,"No, SHE wait list
",,,,,,12/12/2014,Outage,Inland
809,01/09/2015,Undefined,Dry well (groundwater),Household,renter-occupied,"
",,Madera,Madera,36.983133,-120.058411,,"
",,null.2 properties from city water hook up,,,,01/09/2015,Outage,Inland
810,01/14/2015,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
,Reduction in water pressure, lower flows.
",11/28/2014,Madera,Madera,36.984795,-119.867462,,"No, on drilling wait list.
",,,,,,01/14/2015,Outage,Inland
811,01/20/2015,Undefined,Dry well (groundwater),Household,,"
",,Madera,Madera,38.312481,-122.4801685,,"
",,,,,,01/20/2015,Outage,Inland
812,02/11/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.893068,-120.164353,,"
",,"null.dry again Feb,2015",,,,02/11/2015,Outage,Inland
813,03/11/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"owner-occupied
",11/01/2014,Madera,Madera,36.980292,-119.887653,,"
",,,,,,03/11/2015,Outage,Inland
814,03/19/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.91723400000001,-119.891773,,"
",,null.dry for a year,,,,03/19/2015,Outage,Inland
815,03/23/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",11/27/2014,Madera,Madera,36.903896,-120.138691,,"
",,,,,,03/23/2015,Outage,Inland
816,03/23/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Madera,Madera,36.9967013,-120.0872768,,"ARM+no Equity
",,,,,,03/23/2015,Outage,Inland
817,03/24/2015,Undefined,Dry well (groundwater),Household,,"
",,Madera,Madera,37.08826,-120.190199,,"
",,,,,,03/24/2015,Outage,Inland
818,03/25/2015,Undefined,Dry well (groundwater),Household,,"
",,Madera,Madera,37.0682789,-120.025532,,"
",,,,,,03/25/2015,Outage,Inland
819,04/01/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.997467,-119.890954,,"
",,,,,,04/01/2015,Outage,Inland
820,04/17/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",07/01/2014,Madera,Madera,36.979273,-119.89271,,"
",,,,,,04/17/2015,Outage,Inland
821,04/20/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",04/01/2014,Madera,Madera,36.947499,-120.018138,,"
",,,,,,04/20/2015,Outage,Inland
822,04/28/2015,Undefined,Dry well (groundwater),Household,,"
",,Madera,Chowchilla,37.059174,-120.195755,,"
",,null.4 months ago,,,,04/28/2015,Outage,Inland
823,05/05/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.910269,-119.957882,,"41821.0
",,null.7//1/14,,,,05/05/2015,Outage,Inland
825,05/18/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.986766,-120.029485,,"
",,null.speaks spanish,,,,05/18/2015,Outage,Inland
826,05/18/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.012778,-120.206826,,"
",,,,,,05/18/2015,Outage,Inland
827,05/18/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.0400009,-119.996592,,"
",,,,,,05/18/2015,Outage,Inland
828,05/18/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.000273,-120.096904,,"
",,null.couple is in their 80's and can no longer haul in water,,,,05/18/2015,Outage,Inland
829,05/19/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.0328063,-120.25695,,"
",,null.evaluation form completed,,,,05/19/2015,Outage,Inland
830,05/19/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.9526524,-120.2110372,,"
",,null.evaluation form completed,,,,05/19/2015,Outage,Inland
831,05/19/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.053542,-119.990501,,"
",,null.evaluation form completed,,,,05/19/2015,Outage,Inland
832,05/21/2015,Undefined,Dry well (groundwater),Household,,"
",,Madera,Chowchilla,37.0982071,-120.2044416,,"
",,,,,,05/21/2015,Outage,Inland
834,05/21/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.036236,-119.982751,,"
",,,,,,05/21/2015,Outage,Inland
835,05/21/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Chowchilla,37.073631,-120.185253,,"
",,,,,,05/21/2015,Outage,Inland
836,05/26/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.050201,-119.998012,,"
",,"null.Well went dried since Thursday, 5/21/15.",,,,05/26/2015,Outage,Inland
837,05/26/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.046504,-119.991832,,"
",,null.Well been dried over a year.,,,,05/26/2015,Outage,Inland
839,05/28/2015,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.932256,-119.87439,,"
",,,,,,05/28/2015,Outage,Inland
770,08/18/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",08/17/2014,Madera,Madera,36.957508,-120.026099,,"
",,,,,,08/18/2014,Outage,Inland
771,08/18/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Chowchilla,37.096961,-120.106803,,"
",,null.Cost to much to drill another well cannot afford it.,,,,08/18/2014,Outage,Inland
772,08/18/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.953004,-120.025844,,"
",,"null.started a month ago, owner of the Poperty is Maria Sanchez",,,,08/18/2014,Outage,Inland
773,08/18/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.952999,-120.02555,,"
",,null.also started a month ago,,,,08/18/2014,Outage,Inland
774,08/19/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",08/01/2014,Madera,Madera,36.998015,-119.887354,,"
",,,,,,08/19/2014,Outage,Inland
775,08/20/2014,Undefined,Dry well (groundwater),Household,,"
",08/06/2014,Madera,Madera,36.936272,-119.870254,,"
",,,,,,08/20/2014,Outage,Inland
776,08/22/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Chowchilla,37.092917,-120.105561,,"
",,null.She has been using the hose from her neighbor since that time.,,,,08/22/2014,Outage,Inland
777,09/02/2014,Outage,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/01/2014,Madera,Madera,37.01962,-120.088515,,"No, on drilling wait list.
",,,,,,09/02/2014,Outage,Inland
778,09/02/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"need pump replacement
",07/14/2014,Madera,Madera,37.044725,-119.991849,,"on SHE wait list
",,,,,,09/02/2014,Outage,Inland
779,09/08/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Chowchilla,37.077362,-120.184719,,"
",,null.depth is 400 ft from tank,,,,09/08/2014,Outage,Inland
780,09/08/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Chowchilla,37.089628,-120.194069,,"
",,null.OUT OF WATER,,,,09/08/2014,Outage,Inland
781,09/10/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",07/10/2014,Madera,Chowchilla,37.09256800000001,-120.265495,,"
",,,,,,09/10/2014,Outage,Inland
782,09/15/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.967462,-120.029423,,"
",,"null.cannot afford price of well, looking for financial assistance",,,,09/15/2014,Outage,Inland
783,09/16/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Raymond,37.213721,-119.906351,,"
",,"null.cannot afford price of well, looking for financial assistance",,,,09/16/2014,Outage,Inland
784,09/18/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Chowchilla,37.067905,-120.1762,,"
",,null.FAIR MEAD / CHOWCHILLA,,,,09/18/2014,Outage,Inland
785,09/23/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.023261,-120.167207,,"
",,,,,,09/23/2014,Outage,Inland
786,09/23/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Chowchilla,37.0900222,-120.2834694,,"
",,,,,,09/23/2014,Outage,Inland
787,09/29/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.990402,-120.035068,,"
",,,,,,09/29/2014,Outage,Inland
788,10/01/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera Ranchos,36.972251,-119.8889325,,"
",,null.well is going dry and needs help,,,,10/01/2014,Outage,Inland
789,10/14/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"pump is not working / pump went out/ needs replacement-was recommended
",09/25/2014,Madera,Madera,37.044725,-119.997993,8.0,"
",,,,,,10/14/2014,Outage,Inland
790,10/14/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/09/2014,Madera,Chowchilla ,37.106187,-120.279773,,"Jack already fixed
",,,,,"Yes, about a 10% reduction",10/14/2014,Outage,Inland
793,11/04/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.0327769,-120.2569501,,"
",,null.Private domestic well out of water,,,,11/04/2014,Outage,Inland
794,11/04/2014,Undefined,Dry well (groundwater),Household,,"
",,Madera,Chowchilla,37.1011219,-120.275746,,"
",,,,,,11/04/2014,Outage,Inland
795,11/05/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.978568,-120.018248,,"
",,null.need's assistance soon.,,,,11/05/2014,Outage,Inland
796,11/05/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.987355,-120.065911,,"
",,null.assistance. Lost his job.,,,,11/05/2014,Outage,Inland
797,11/13/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,36.993282,-120.025322,,"
",,null.wants assistance if available,,,,11/13/2014,Outage,Inland
798,11/14/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",09/01/2014,Madera,MADERA ,36.983135,-120.058759,,"NEEDS FINANCING
",,,,,,11/14/2014,Outage,Inland
799,11/21/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"owner-occupied
",,Madera,Madera,37.009602,-119.883099,,"
",,,,,,11/21/2014,Outage,Inland
800,12/01/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.037343,-119.981317,,"
",,null.need help,,,,12/01/2014,Outage,Inland
801,12/01/2014,Undefined,Dry well (groundwater),Household,owner-occupied,"
",,Madera,Madera,37.0563,-120.027075,,"
",,null.need help,,,,12/01/2014,Outage,Inland
5042,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Exeter,36.252885,-119.170238,Either 180' or 200',,,,,,,12/30/2014,Resolved,Inland
5043,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.061902,-118.986658,60,,,,,,,12/19/2014,Resolved,Inland
5045,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Tulare,36.268066,-119.296081,195',,,,,,,01/15/2015,Resolved,Inland
5047,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Tulare,36.206174,-119.468001,170',,,,,,,01/20/2015,Resolved,Inland
5048,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Exeter,36.25258,-119.135695,240',,,,,,,01/30/2015,Resolved,Inland
5049,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.058608,-118.988228,,,,,,,,01/28/2015,Resolved,Inland
5050,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.056401,-118.996479,,,,,,,,01/29/2015,Resolved,Inland
5051,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.1012879,-119.048373,70-110',,,,,,,02/12/2015,Resolved,Inland
5052,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Strathmore,36.144549,-119.124993,100',,,,,,,02/09/2015,Resolved,Inland
5053,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.059659,-118.971177,60',,,,,,,02/05/2015,Resolved,Inland
5054,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Dinuba,36.499006,-119.338115,70',,,,,,,02/12/2015,Resolved,Inland
5055,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Tulare,36.203788,-119.470357,,,,,,,,02/12/2015,Resolved,Inland
5056,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Visalia,36.479583,-119.222432,85',,,,,,,02/13/2015,Resolved,Inland
5057,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.062979,-118.997615,,,,,,,,02/19/2015,Resolved,Inland
5059,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.057164,-119.001952,,,,,,,,02/24/2015,Resolved,Inland
5060,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.079111,-119.141386,,,,,,,,02/25/2015,Resolved,Inland
5061,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.050386,-118.998366,,,,,,,,02/26/2015,Resolved,Inland
5062,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.054505,-118.968748,,,,,,,,02/26/2015,Resolved,Inland
5064,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.061808,-118.983379,,,,,,,,03/10/2015,Resolved,Inland
5065,08/12/2016,Interim,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Visalia,36.2838799,-119.3208785,150',,,,,,,03/16/2015,Resolved,Inland
5066,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.06011,-119.001153,,,,,,,,03/06/2015,Resolved,Inland
5067,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.0617174,-118.98185,,,,,,,,03/13/2015,Resolved,Inland
5068,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Porterville,36.061056,-118.986753,,,,,,,,03/06/2015,Resolved,Inland
5070,08/12/2016,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tulare,Woodlake,36.3913562,-119.0799129,148',,,,,,,03/25/2015,Resolved,Inland
